Date,Close,High,Low,Open,Volume
2016-01-26,160.76278686523438,161.04171438827436,158.92019115793917,159.25827809042957,141036800
2016-01-27,159.0131378173828,161.9122707781583,158.10873544829985,160.23871884423306,185681700
2016-01-28,159.8415069580078,160.7628049150954,158.1933104069816,160.55995789170214,143798800
2016-01-29,163.73793029785156,163.87317017142567,160.49225071517796,160.61058238025927,210529300
2016-02-01,163.6787567138672,164.46482718772359,162.148892735642,162.73210340075195,136061600
2016-02-02,160.72897338867188,162.25883794392138,160.20492190938126,162.2503902851481,182564900
2016-02-03,161.6925048828125,162.09821167988892,158.14254138972404,161.78548070059944,205054900
2016-02-04,161.94607543945312,162.91808479426678,160.55989873581998,161.19382124474708,139531800
2016-02-05,158.8609619140625,162.00521826861367,158.22703946995435,161.43046810993783,180788300
2016-02-08,156.72259521484375,157.3142538247798,154.50809603314428,157.018430968407,191526700
2016-02-09,156.7310333251953,158.00733921014103,154.84617354795813,154.9814134783294,184513100
2016-02-10,156.59580993652344,159.19066006281625,156.4690176624034,157.55937189276221,148214100
2016-02-11,154.55874633789062,155.6068360996528,153.0626857426202,154.11922316074063,219058900
2016-02-12,157.74525451660156,157.76214982800224,155.48849231492022,156.33372218358818,127632400
2016-02-16,160.4077911376953,160.43314701268105,158.59055131203985,159.55411325306656,120250700
2016-02-17,163.02793884277344,163.3998420431691,161.44735024109187,161.57414245787263,136009500
2016-02-18,162.36021423339844,163.3575922577956,162.0474832862532,163.29841997201936,102343000
2016-02-19,162.2841796875,162.43631491530687,160.97407044912688,161.58263715473004,114793000
2016-02-22,164.6339111328125,164.7775986962907,163.79712872494707,163.86474867785222,103640300
2016-02-23,162.5546417236328,164.24510174373455,162.4362971409267,163.9746219498688,111455300
2016-02-24,163.29844665527344,163.57737412554178,160.01896275957054,161.12621208575905,150812200
2016-02-25,165.2762908935547,165.28475144889893,162.98572450597618,163.74642645005426,110728300
2016-02-26,164.89596557617188,166.23987857181805,164.7353697659016,166.14691562607211,129833700
2016-02-29,163.6027069091797,165.85946932595837,163.408307632069,164.91281590992145,125918100
